Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
addi_1730,1.890251693299648,0.15450520373551213,1.5881055170298326,2.168706846023612,2.04038697596319e-34,***
addi_1740,1.9261038604587721,0.11689166957657529,1.6922172547942458,2.1454808828923673,5.308060018995103e-61,***
addi_1750,1.9619560276178962,0.08437110954906071,1.7921047920801818,2.1262987705990155,1.2994641591476805e-119,***
addi_1760,1.9978081947770194,0.06508704257971136,1.8735602650809295,2.1201179437110693,6.758926892982838e-207,***
addi_1770,2.0336603619361435,0.07083205045810781,1.8881135549119765,2.1646723653371525,2.779602033563531e-181,***
addi_1780,2.0695125290952676,0.09726794388450859,1.8784974132896266,2.2492837676541497,1.8778699986608217e-100,***
addi_1790,2.1053646962543917,0.13254411989233286,1.8451893285900798,2.3648923571721716,8.145906905414915e-57,***
addi_1800,2.141216863413515,0.17128295829894907,1.8143880617878863,2.469330278499758,7.36715341923664e-36,***
affett_1730,2.192344927811499,0.1136160124200893,1.9989185317335647,2.432937599758097,5.792909870811882e-83,***
affett_1740,2.1455432262268648,0.08693716971872237,1.994414075633082,2.331625258488866,1.7870823326838107e-134,***
affett_1750,2.0987415246422305,0.06525418581951291,1.9853667004666995,2.2359989963944322,5.89553047722437e-227,***
affett_1760,2.0519398230575963,0.05485171048416455,1.9526682661823855,2.162873935951993,2.804752350140047e-306,***
affett_1770,2.0051381214729602,0.06172418980363545,1.889757047751997,2.1292104232689617,1.7115093573308215e-231,***
affett_1780,1.958336419888326,0.08161865692718383,1.8077633165174773,2.1200717616468943,3.232756414951255e-127,***
affett_1790,1.9115347183036917,0.10753556992030579,1.70402612906938,2.1194740313566856,1.0876308711747772e-70,***
affett_1800,1.8647330167190574,0.13607628935776475,1.5961895356445552,2.118786942365347,9.663261959651253e-43,***
allor_1730,1.9312918258034053,0.10404436580318274,1.7559923680681007,2.150927978082437,6.49938308847479e-77,***
allor_1740,1.933871213774585,0.08213481829689644,1.8014086310967505,2.124793418380908,1.4097068940043702e-122,***
allor_1750,1.9364506017457648,0.06661684705271728,1.8389548243506222,2.0912917147729453,8.987963632069168e-186,***
allor_1760,1.9390299897169445,0.0624520444751756,1.849893229322257,2.087707352364072,1.202652928596276e-211,***
allor_1770,1.9416093776881242,0.07164837067454322,1.831152016111973,2.1159704712545526,1.0078288106561987e-161,***
allor_1780,1.944188765659304,0.09020808054053374,1.8020942926651058,2.1682795901780763,5.04155060814395e-103,***
allor_1790,1.946768153630484,0.11363223214652322,1.7650294574868455,2.219083132398718,8.539024541871414e-66,***
allor_1800,1.9493475416016635,0.13949139107378103,1.7226019798879342,2.27054628183024,2.2251172752131782e-44,***
almen_1730,2.3516624960646446,0.12892934224745364,2.0855606449063324,2.5846883351038503,2.487654964335565e-74,***
almen_1740,2.361500097299036,0.09596082304997568,2.1552317518478903,2.5264815312346562,1.011846309377377e-133,***
almen_1750,2.371337698533427,0.0707248352174835,2.2146933015078405,2.4916582565566716,1.8179205426462416e-246,***
almen_1760,2.3811752997678184,0.06327198085009964,2.2358971254559146,2.4800577513351376,0,***
almen_1770,2.3910129010022096,0.07881943474102239,2.2053920365246684,2.5231020310496715,3.9240830693963395e-202,***
almen_1780,2.400850502236601,0.10784007378121058,2.1627858301416367,2.5826826405024406,8.428469688197179e-110,***
almen_1790,2.4106881034709917,0.14231752605151382,2.103242863462984,2.6712213302058374,2.3282582261844962e-64,***
almen_1800,2.420525704705383,0.17912814803305885,2.0281992228457173,2.758318821461431,1.3139754541043978e-41,***
amor_1730,2.1946307439575916,0.04730148974324987,2.1015558012139,2.285493393768326,0,***
amor_1740,2.1683549916519267,0.03641797058677237,2.0998214091332015,2.2401516544943894,0,***
amor_1750,2.1420792393462618,0.028328207380003294,2.0908220154806814,2.196339951409249,0,***
amor_1760,2.115803487040597,0.02580866496057351,2.0675641721095275,2.16667281704568,0,***
amor_1770,2.089527734734932,0.03028313297376947,2.034732916185191,2.1520509106474277,0,***
amor_1780,2.063251982429266,0.039438942687958535,1.9919118097990363,2.148434405662844,0,***
amor_1790,2.036976230123601,0.050805249334673674,1.9406773475016477,2.148342971974817,0,***
amor_1800,2.0107004778179363,0.06320045586504776,1.8913040781514794,2.1532128838412783,4.0599143435176014e-222,***
ancor_1730,2.279071657589884,0.07295773670447492,2.1490129221395664,2.439078421893791,3.2244948044806213e-214,***
ancor_1740,2.241393192873268,0.0583356328701306,2.136134461543257,2.364754460760756,0,***
ancor_1750,2.203714728156653,0.04692313129544377,2.116290333540762,2.2996197263332667,0,***
ancor_1760,2.166036263440037,0.04146123381752973,2.086696654781883,2.246469790005404,0,***
ancor_1770,2.128357798723421,0.04421319983518394,2.0437643667923124,2.2161740675577004,0,***
ancor_1780,2.090679334006805,0.05393606993980532,1.9836428827177566,2.19461163774302,0,***
ancor_1790,2.05300086929019,0.06768981985741176,1.920250521048792,2.1857290139734804,4.6776499248657645e-202,***
ancor_1800,2.015322404573574,0.0835059474229097,1.8464607727617384,2.1757580816512845,1.102658583935545e-128,***
barbar_1730,2.2863967251815103,0.10314110028987306,2.0979984647790433,2.5090458423822635,7.048219793325875e-109,***
barbar_1740,2.272714528234839,0.07956057698984023,2.128702097350073,2.4423788504146002,1.7859772973261014e-179,***
barbar_1750,2.259032331288168,0.06032805035559972,2.1459424829923117,2.379781242334507,7.0295186140098955e-307,***
barbar_1760,2.245350134341497,0.050664102826953314,2.150411563968557,2.3455643509231883,0,***
barbar_1770,2.231667937394826,0.05578546744102141,2.1210651539017076,2.3349592344496646,0,***
barbar_1780,2.217985740448155,0.07262902206946793,2.0717709515624922,2.3550711985521526,8.022683656369134e-205,***
barbar_1790,2.2043035435014837,0.0951615506532029,2.0068725803948806,2.386842486682657,1.0553653447071131e-118,***
barbar_1800,2.190621346554813,0.12022585414742448,1.9370722009071835,2.42080693282959,3.5241522083943013e-74,***
bel_1730,2.3519911190750893,0.09388207835547091,2.1716903600696065,2.5365571611104856,1.635168968750049e-138,***
bel_1740,2.297400370003219,0.07347147784726961,2.158877868887957,2.43828417171837,1.2211089754720244e-214,***
bel_1750,2.2428096209313484,0.06087996684689852,2.1282009399549664,2.3649173292081875,4.250016051975917e-297,***
bel_1760,2.188218871859478,0.061145576741050395,2.0759045449894575,2.314197226262708,1.7572431293494324e-280,***
bel_1770,2.1336281227876075,0.07413023426518017,1.991414821625017,2.2858441006754466,3.587386221907811e-182,***
bel_1780,2.079037373715737,0.09474122964646325,1.902524686771175,2.2763103191872394,9.79987437827603e-107,***
bel_1790,2.0244466246438666,0.11908235991588291,1.801624480641661,2.2682022178392613,8.15746575768504e-65,***
bel_1800,1.9698558755719962,0.14529079522408309,1.7039755281530937,2.270281692288789,7.102512331785614e-42,***
bell_1730,2.5488471124679233,0.09154312307191705,2.3670926858420276,2.7201441458480415,1.3045358346793251e-170,***
bell_1740,2.4809626568704815,0.06769485181185063,2.3436110224600193,2.6123513835598566,4.710967850728758e-294,***
bell_1750,2.4130782012730414,0.052067046321489674,2.3100398839659566,2.5129305417940646,0,***
bell_1760,2.3451937456756013,0.05258608593732158,2.2390682353817706,2.4439448745723746,0,***
bell_1770,2.2773092900781595,0.06888795487251785,2.131072332944847,2.4111160621922108,1.1874050593180302e-239,***
bell_1780,2.2094248344807195,0.09301472458474638,2.0271463273145374,2.3912822120021073,1.0110542380957713e-124,***
bell_1790,2.1415403788832776,0.12034891949403557,1.909584998599559,2.385373065755528,7.805809633780723e-71,***
bell_1800,2.0736559232858376,0.1491372543261239,1.7810313950568275,2.3720277947614328,5.960957035776093e-44,***
car_1730,2.4828680739865328,0.1486717933833766,2.179936604140542,2.757780387503552,1.3034099698978464e-62,***
car_1740,2.46656595564946,0.11274319771348772,2.237332570191559,2.6750211493996665,4.2334042624536594e-106,***
car_1750,2.450263837312387,0.08354747790251726,2.274306671930685,2.596616355731857,4.586555417486858e-189,***
car_1760,2.4339617189753144,0.07007681105370385,2.283835794582103,2.562926450282886,2.5231978690468057e-264,***
car_1770,2.417659600638242,0.08063971590610468,2.250172172638585,2.5599024544827675,1.735880336864473e-197,***
car_1780,2.401357482301169,0.10842598427385333,2.16365540126493,2.591076716169061,1.1042884510217386e-108,***
car_1790,2.385055363964096,0.14377430333848396,2.072753006041797,2.6385044098783648,8.386302076971093e-62,***
car_1800,2.3687532456270235,0.18233851070345714,1.9897898127077114,2.694152838514408,1.3767968342892564e-38,***
chiam_1730,2.6225061480719027,0.12191086041152321,2.428489679462831,2.8970309690734326,1.21067609517537e-102,***
chiam_1740,2.4827622502593236,0.09380127167115888,2.3415641883224114,2.6953700682420476,2.2454607631842584e-154,***
chiam_1750,2.3430183524467445,0.07300729680822488,2.2278778862187605,2.5099348442281517,5.5324529351888245e-226,***
chiam_1760,2.203274454634162,0.06675641052836015,2.0945401782701545,2.3618397211902904,6.957279650105113e-239,***
chiam_1770,2.0635305568215827,0.07859858424479843,1.9342493760689468,2.244421712069797,6.427002430191052e-152,***
chiam_1780,1.9237866590090036,0.10244033718809908,1.7471306590444722,2.1481037694993765,1.1095114403970383e-78,***
chiam_1790,1.7840427611964245,0.13192904934245978,1.5465454596454817,2.0703677808751215,1.1481202275437554e-41,***
chiam_1800,1.6442988633838453,0.16404722361828616,1.3393733459786472,1.9922366583301552,1.2038174989411484e-23,***
cigl_1730,2.2896187347328336,0.11056096967632313,2.11092453934638,2.5427580577881272,2.8673403253702393e-95,***
cigl_1740,2.25996046874978,0.08738335373791077,2.1305049703797003,2.47498706915784,1.755873224143306e-147,***
cigl_1750,2.230302202766726,0.06932337525772257,2.1348659874471494,2.408541477170498,4.288640110833382e-227,***
cigl_1760,2.2006439367836723,0.06110128931277444,2.1266473427488375,2.3620139487394343,4.6449226498829845e-284,***
cigl_1770,2.1709856708006194,0.06647377006132471,2.085406968155809,2.3410539573259883,5.916066375819217e-234,***
cigl_1780,2.1413274048175657,0.08283667067531471,2.022093554924887,2.343860593176499,2.4335037079750604e-147,***
cigl_1790,2.111669138834512,0.10517995656443951,1.9438959019634146,2.3483511615100072,1.1791539941981025e-89,***
cigl_1800,2.082010872851458,0.13046643196296276,1.875768835891847,2.3598212133079333,2.4978854059348337e-57,***
cor_1730,2.288813918220284,0.05237582749050447,2.194207193430548,2.398223015129439,0,***
cor_1740,2.2540233587930816,0.04120797530200085,2.1772634009112153,2.338730847450788,0,***
cor_1750,2.2192327993658783,0.03249120253071906,2.158339417964026,2.284499766673776,0,***
cor_1760,2.184442239938675,0.028565194652247036,2.127389325256583,2.23807956422095,0,***
cor_1770,2.1496516805114716,0.03128855284886129,2.082766782993082,2.2053190006216887,0,***
cor_1780,2.114861121084269,0.039302516757300336,2.024799376178708,2.1849889120871833,0,***
cor_1790,2.080070561657066,0.050130960471214084,1.9639013633337203,2.167304193475261,0,***
cor_1800,2.0452800022298625,0.062323748782479774,1.905256929338468,2.1515423879739215,3.3664615162317828e-236,***
crudel_1730,2.2820527640420543,0.07057870663677097,2.1389651001475123,2.41119460728237,2.3709478119896844e-229,***
crudel_1740,2.2843481423448195,0.055152908754334505,2.173951526305793,2.3850610238012244,0,***
crudel_1750,2.2866435206475844,0.044070720254754295,2.201448453775209,2.3726444444364283,0,***
crudel_1760,2.288938898950349,0.041018397697203696,2.210869464736455,2.371469386773014,0,***
crudel_1770,2.291234277253114,0.047567689051323636,2.1988409945378837,2.3834609938905134,0,***
crudel_1780,2.293529655555879,0.0606857203952063,2.17493747646236,2.414717081369751,0,***
crudel_1790,2.295825033858644,0.07708906410283622,2.144332607556177,2.4423258067146687,6.790683904645967e-195,***
crudel_1800,2.298120412161409,0.09509251534574907,2.105046459858668,2.478890365255439,4.923698715972704e-129,***
debell_1730,2.6019086019766,0.14528570457801376,2.347895952066567,2.9266948110435513,1.0048416175921946e-71,***
debell_1740,2.551484813376886,0.11953645323291402,2.3579622519781394,2.8261403119896293,4.355802645196897e-101,***
debell_1750,2.5010610247771723,0.10066269611675757,2.3399049227587883,2.732917426909193,2.8596003062540666e-136,***
debell_1760,2.4506372361774584,0.09295149363350753,2.3110765802968944,2.666150809898017,3.4828525337443515e-153,***
debell_1770,2.4002134475777446,0.09904528756644904,2.2492356837176875,2.636410381016897,9.872050465424872e-130,***
debell_1780,2.3497896589780307,0.11680301730159395,2.1660899470608252,2.6145039892665,5.181330606116998e-90,***
debell_1790,2.299365870378317,0.14191161951583675,2.0745443464696507,2.616858656125487,4.818079453315725e-59,***
debell_1800,2.248942081778603,0.17116616983993668,1.9712072598628767,2.634363091811669,1.9696583697583262e-39,***
degn_1730,2.2748330266974506,0.12300150715199337,2.032074929222488,2.524352021982353,2.292863326335093e-76,***
degn_1740,2.290668662547997,0.09505975167830438,2.1228444930118693,2.4815301805049703,2.678034088676543e-128,***
degn_1750,2.3065042983985435,0.07446263701949196,2.179492112216549,2.458842423854023,1.1589368973121702e-210,***
degn_1760,2.32233993424909,0.0682228299759622,2.203391870441977,2.466562819404209,5.60828632311662e-254,***
degn_1770,2.3381755700996365,0.07978325039278722,2.1985091335630984,2.5080367902770284,8.546334641733585e-189,***
degn_1780,2.354011205950183,0.10333306272352534,2.171515421592981,2.571231506877591,7.105942977979688e-115,***
degn_1790,2.3698468418007295,0.13263264664360194,2.1328333507430943,2.6479528209972116,2.1031101852519373e-71,***
degn_1800,2.3856824776512755,0.16464039101880748,2.089355778241186,2.7315174284784893,1.3960835130006994e-47,***
digl_1730,2.763162985893077,0.14716661015281313,2.4784177967201133,3.0572451181301377,1.1925957204815947e-78,***
digl_1740,2.6819880392104753,0.11402106047684132,2.471976174023229,2.9120388258947467,2.4370393097800073e-122,***
digl_1750,2.6008130925278756,0.08963382841687058,2.4413627629209658,2.784692023350478,4.136967397592932e-185,***
digl_1760,2.519638145845276,0.08220872239047736,2.370009421877383,2.689326922190771,2.7017145169324006e-206,***
digl_1770,2.438463199162676,0.09577554360844011,2.263623944741443,2.623995986185553,5.444885924607965e-143,***
digl_1780,2.3572882524800747,0.12360528041276357,2.133332626874192,2.5956652577797077,4.3900130991235425e-81,***
digl_1790,2.276113305797475,0.15834836852443943,1.9750219229215082,2.589175497809719,7.525538390394415e-47,***
digl_1800,2.1949383591148752,0.19636897962456687,1.8098124295148699,2.5855827797000326,5.247692722647504e-29,***
disper_1730,2.431365564164107,0.13909225999380476,2.182715694607495,2.7158659225697424,2.02657708059578e-68,***
disper_1740,2.3938082235270635,0.10947063707918099,2.2057178910361053,2.6250752278493357,5.341796493012897e-106,***
disper_1750,2.356250882890019,0.08789420941749693,2.1991066816534137,2.538634497032322,2.6204654826726893e-158,***
disper_1760,2.3186935422529755,0.08106399811259825,2.1697577047840757,2.4859775289151522,6.122213220404052e-180,***
disper_1770,2.281136201615932,0.09231337717329667,2.1068485729557493,2.467750858448142,8.189296156835869e-135,***
disper_1780,2.2435788609788885,0.11651847705212609,2.0220044516928515,2.470566775815564,1.2784409368423048e-82,***
disper_1790,2.206021520341845,0.14743052417400468,1.9240433546091342,2.492343771477635,1.2787536129521848e-50,***
disper_1800,2.1684641797048014,0.18165729133773909,1.821337083009778,2.5170954546248727,7.58061905170952e-33,***
ditel_1730,2.6174631199320597,0.17364862460478156,2.3056406722381975,2.978792894209958,2.4257006625645082e-51,***
ditel_1740,2.544919111184514,0.12153813259434229,2.325724062632276,2.792078850770672,2.3505956675117267e-97,***
ditel_1750,2.4723751024369687,0.09326110053846162,2.305518150497207,2.6595397255981115,7.383648024293593e-155,***
ditel_1760,2.399831093689423,0.10923456607002979,2.191953702234485,2.6227958833797884,5.635972427595237e-107,***
ditel_1770,2.3272870849418776,0.1564454867585125,2.011808593959327,2.6213816035247985,4.7169994253197695e-50,***
ditel_1780,2.254743076194332,0.2152362250678209,1.8295781803155735,2.655997246603703,1.117467400510153e-25,***
ditel_1790,2.1821990674467884,0.2783640012421163,1.6258600345876881,2.700634506258094,4.528038328978891e-15,***
ditel_1800,2.109655058699243,0.3434455475695291,1.4205411603388332,2.7574163669229326,8.117195269165738e-10,***
donar_1730,2.1629195968996466,0.11385298524594463,1.9989946273856158,2.4476612210457276,1.7893821131943243e-80,***
donar_1740,2.1486794538539007,0.09123671958970789,2.0262624466867387,2.3851283909264076,1.2377218776670355e-122,***
donar_1750,2.1344393108081547,0.07457021064327592,2.04618135655208,2.3357216603239106,3.454986464395401e-180,***
donar_1760,2.120199167762409,0.06835374306567227,2.0392151709995248,2.3155530569949705,3.0791103821730176e-211,***
donar_1770,2.105959024716663,0.07522428217409045,2.0066716677976206,2.3080038345594573,1.8311572300564662e-172,***
donar_1780,2.0917188816709165,0.09230434241107122,1.958484781284117,2.317297483800682,1.0841287455172824e-113,***
donar_1790,2.0774787386251705,0.11513657624355181,1.8885220328566428,2.3390322423890093,8.857512162847555e-73,***
donar_1800,2.0632385955794246,0.14095286911605598,1.8244880521650364,2.3680508075816933,1.6122238045220287e-48,***
dì_1730,-11.873506847138856,6.404432309732907,-24.930254298394914,0.48119044755525003,0.06374609990246592,.
dì_1740,-6.962792561334595,4.379750474113736,-15.835062643558633,1.7355300565356453,0.11188683092342969,
dì_1750,-2.0520782755303344,2.381972945963958,-6.845375922817214,2.722628850295835,0.38896073754746346,
dì_1760,2.8586360102739263,0.70106769242703,1.4059048894795554,4.192657592139372,4.551345889859573e-5,***
dì_1770,7.769350296078187,1.9066506228676812,4.199785648043023,11.440228069484776,4.6040383391589804e-5,***
dì_1780,12.680064581882448,3.886548234649152,5.369836326497236,20.665937908792596,0.0011041402779850343,**
dì_1790,17.59077886768671,5.907733715823966,6.260549002073966,29.728990544678716,0.002905291413668652,**
dì_1800,22.50149315349097,7.9387340318320305,7.10619527458545,38.63995414075986,0.004591281259833915,**
fat_1730,2.1811037599951746,0.11023676868432898,1.9727846773788258,2.41167318545536,3.9593052732252597e-87,***
fat_1740,2.2499337560518704,0.08495158035922751,2.0839574912831953,2.424880895341307,1.4469593309386203e-154,***
fat_1750,2.3187637521085662,0.06438480684225605,2.1913549175953766,2.444910766878673,5.0247887241554405e-284,***
fat_1760,2.3875937481652603,0.05420371029473221,2.270915424280659,2.479010197075865,0,***
fat_1770,2.456423744221956,0.0599557134752994,2.311276104087375,2.5485804016443234,0,***
fat_1780,2.525253740278652,0.0782006359179096,2.3302671957293324,2.644917711821618,9.063728517208315e-229,***
fat_1790,2.5940837363353477,0.10246949716191156,2.3527970397865876,2.7522620011938916,2.1473063921730603e-141,***
fat_1800,2.6629137323920418,0.12941662470595058,2.3590348466163773,2.867249967154618,4.476795491866677e-94,***
fedel_1730,2.1955270435441467,0.1011135373715567,2.0172303714980093,2.4026942071223925,1.530125520376879e-104,***
fedel_1740,2.1739866717659955,0.0762550647789492,2.0357892813373195,2.3385437516402163,8.956128549188454e-179,***
fedel_1750,2.152446299987844,0.05877813768865554,2.045689014583421,2.278697594833997,1.3823391406002783e-293,***
fedel_1760,2.1309059282096925,0.056071839071887265,2.0273570518438513,2.2532774854840256,0,***
fedel_1770,2.1093655564315412,0.06987402882840635,1.9701635063326282,2.2495813814054997,3.3919145818661316e-200,***
fedel_1780,2.08782518465339,0.09311206030141621,1.907940487685457,2.269085223638825,2.363226631128493e-111,***
fedel_1790,2.0662848128752387,0.12044284430172027,1.8280102744181335,2.302880926483828,5.695077898918596e-66,***
fedel_1800,2.044744441097087,0.14964039833699508,1.75204597238237,2.342491860875856,1.6569126130168237e-42,***
fid_1730,2.369886026823136,0.10699942327914053,2.1617260732876487,2.5963607297990166,1.0764251750566896e-108,***
fid_1740,2.335285934080245,0.0818054976724723,2.178687895477041,2.5086072421261933,3.0771807086440908e-179,***
fid_1750,2.300685841337354,0.0629268282486186,2.172259822223998,2.426241270916639,1.1799329496184186e-292,***
fid_1760,2.266085748594463,0.057024690915773495,2.149452005433851,2.3744033461250447,0,***
fid_1770,2.2314856558515723,0.06758867087956338,2.0912522539126006,2.3529747449244933,4.83905170292522e-239,***
fid_1780,2.1968855631086814,0.08893269862716671,2.016540127513034,2.3623853346395745,9.982074369411354e-135,***
fid_1790,2.1622854703657906,0.11521373501268442,1.9179772359345892,2.378384242699666,1.3902184152599985e-78,***
fid_1800,2.1276853776228997,0.14374897558818897,1.8288190385855145,2.3993933642458765,1.4347567063983691e-49,***
fug_1730,2.712352332332136,0.10606511614720918,2.521729744762753,2.9454264914514376,3.0849144346952424e-144,***
fug_1740,2.6460538192606986,0.07852971219146686,2.516094636154972,2.822673060517598,6.856736076630721e-249,***
fug_1750,2.5797553061892593,0.05931112303940348,2.4843645790271442,2.7195097480244894,0,***
fug_1760,2.5134567931178218,0.05746729262182872,2.417137559686423,2.650000739825709,0,***
fug_1770,2.4471582800463842,0.07430314200716896,2.3207871901904173,2.612485330299508,6.985655799190628e-238,***
fug_1780,2.3808597669749467,0.10086233632411615,2.2066931805252823,2.595719166074669,3.4209043469720446e-123,***
fug_1790,2.314561253903509,0.13137447107846995,2.085845810713301,2.589271954477105,1.790898536492364e-69,***
fug_1800,2.24826274083207,0.1636431458977226,1.9568658733672262,2.5800133863338295,5.944155104024947e-43,***
guerr_1730,2.099059694769736,0.13648334660196468,1.8558509784733133,2.3679028945348692,2.2431863561846767e-53,***
guerr_1740,2.111266180016893,0.10844866600915809,1.9286637459094116,2.335488231487975,2.0558550065316863e-84,***
guerr_1750,2.12347266526405,0.08564855538831184,1.9828727708315035,2.3096511241417987,1.0704297987577859e-135,***
guerr_1760,2.1356791505112067,0.0731531922918501,2.0191957387835133,2.3108853229803024,2.26992809107733e-187,***
guerr_1770,2.1478856357583638,0.07621191945041783,2.0262768465137504,2.3314406996268335,9.430879895951923e-175,***
guerr_1780,2.160092121005521,0.09330742956265833,2.0141571241913607,2.3780265387340562,1.4447002587023475e-118,***
guerr_1790,2.172298606252678,0.11851349618633655,1.9838321481308085,2.442566243580892,4.809000957664414e-75,***
guerr_1800,2.1845050914998345,0.14773548580646445,1.9483078221957493,2.5194692709853306,1.787662838536867e-49,***
imper_1730,2.44231697143627,0.12523387313757323,2.2173768873255275,2.6921355834389376,1.0547374854834452e-84,***
imper_1740,2.3451020799253754,0.09823985510046811,2.1718135220345616,2.5501207187322166,6.102480871960353e-126,***
imper_1750,2.247887188414481,0.07688467462086487,2.112683252333439,2.4149177560718105,6.545184163993282e-188,***
imper_1760,2.1506722969035863,0.06681373485462148,2.040758392265885,2.3019712769015315,2.5097230145646944e-227,***
imper_1770,2.0534574053926917,0.07286655646565975,1.9412680705964829,2.224970124747021,9.978059972699363e-175,***
imper_1780,1.9562425138817972,0.09191100505040087,1.8156943603955704,2.16891459181427,1.5939638449756523e-100,***
imper_1790,1.8590276223709026,0.11780648776641524,1.6768396950218332,2.1266651119051807,4.248250788750027e-56,***
imper_1800,1.761812730860008,0.14697531147309875,1.5301704504094393,2.0856768413755384,4.1501797446124786e-33,***
infedel_1730,2.9836039581248706,0.09922380952103008,2.783305077103018,3.167491790968398,1.216482974508674e-198,***
infedel_1740,2.8806431258514387,0.07521907375344933,2.728759312200582,3.0165055877735654,0,***
infedel_1750,2.7776822935780103,0.05766237060770888,2.656184675887807,2.878848355962883,0,***
infedel_1760,2.6747214613045784,0.053352452232183246,2.5600104243477593,2.7682189621860167,0,***
infedel_1770,2.57176062903115,0.0649808785842937,2.4348260340152286,2.6875664326202138,0,***
infedel_1780,2.468799796757718,0.08633099241465242,2.2905683426234984,2.632719321558281,7.3398493304611916e-180,***
infedel_1790,2.3658389644842863,0.11197348421980775,2.1347060750748357,2.5792311932981637,4.345600753657239e-99,***
infedel_1800,2.262878132210858,0.13956209131659286,1.978956245834112,2.533157814588994,4.007004381777499e-59,***
infel_1730,2.348177089697856,0.13349419227924408,2.098710838578168,2.6226739785910205,2.933246596519515e-69,***
infel_1740,2.300891418587568,0.10276635055243658,2.11484222175069,2.508463424648732,4.976874402671355e-111,***
infel_1750,2.2536057474772804,0.08016795151999871,2.1000988255257464,2.4179179318146677,7.176883267376252e-174,***
infel_1760,2.2063200763669926,0.07361135990747308,2.0661785338602447,2.3607345625325364,2.2372321996742385e-197,***
infel_1770,2.1590344052567048,0.086810819460539,1.990817334221172,2.3230383631587466,1.5494574893058334e-136,***
infel_1780,2.111748734146417,0.11304582546410606,1.88784478498789,2.3346173017214995,7.139275488713217e-78,***
infel_1790,2.064463063036129,0.14542473361082725,1.778922672729713,2.3447061719293067,9.686410864895823e-46,***
infel_1800,2.0171773919258413,0.1806740209553302,1.6604436420201991,2.3620680869115875,6.067251342165624e-29,***
ingann_1730,2.6581816461443317,0.10368104159713254,2.4706993086235354,2.8744942452774205,5.744110898067636e-145,***
