Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
addi_1730,0.023304019485136163,0.09736807544357186,-0.16790537551310925,0.20714052023551643,0.8108423945039652,
addi_1740,0.005686496872270297,0.07380502842644585,-0.13732953592847655,0.1496473038685183,0.9385857151909727,
addi_1750,-0.011931025740596013,0.05346834840506957,-0.11488390483744902,0.09181253513487284,0.8234251141781677,
addi_1760,-0.02954854835346188,0.04141966074218116,-0.11071362900274996,0.05041297161288571,0.47560182207446183,
addi_1770,-0.047166070966327744,0.04491496705467912,-0.13303424910488523,0.040764936612941644,0.2936632949322854,
addi_1780,-0.06478359357919405,0.061352768395097616,-0.18416082420991833,0.052583122333981276,0.2910049269409902,
addi_1790,-0.08240111619205992,0.08340271019970588,-0.2457608058770727,0.07604545616099279,0.3231571197297941,
addi_1800,-0.10001863880492579,0.10767034829638009,-0.3110045403025319,0.10694402370082956,0.3529233323982945,
affett_1730,-0.07122652632477644,0.07258343427536171,-0.2093261780800493,0.061619688724693485,0.32644209052105405,
affett_1740,-0.08112989108011504,0.05430405078057047,-0.183041549308115,0.020252561416330576,0.13517735579457782,
affett_1750,-0.09103325583545363,0.03964251944573516,-0.1637663673241572,-0.014863196858639875,0.021655652119198458,*
affett_1760,-0.10093662059079223,0.03370687143129562,-0.1630206314877464,-0.03430072989182238,0.0027485778925506374,**
affett_1770,-0.11083998534613082,0.04053148692337829,-0.18944180790566162,-0.03244860131700286,0.006244404029810952,**
affett_1780,-0.12074335010146964,0.05560102606614171,-0.23289738958690606,-0.007518875146822017,0.029885627209922834,*
affett_1790,-0.13064671485680823,0.07404168544711309,-0.2803822637749145,0.01569933419124338,0.07764746984094092,.
affett_1800,-0.14055007961214683,0.09388765991835353,-0.3321533907639067,0.043538559740273874,0.1343925576786374,
allor_1730,-0.040377616792453,0.06410028737493736,-0.1600501995696818,0.08921327716923293,0.5287513796293841,
allor_1740,-0.028602117570245778,0.05015422789560312,-0.12546635047249463,0.07363154121702317,0.5684855796048405,
allor_1750,-0.016826618348038558,0.04039578368891694,-0.09419746376296198,0.06564427828092903,0.6770120313082247,
allor_1760,-0.005051119125831782,0.03818330962164725,-0.07570941003360299,0.07159836384002931,0.8947580425466748,
allor_1770,0.0067243800963754374,0.04465292775694022,-0.08260457335865165,0.09219194458089322,0.8802974594334898,
allor_1780,0.018499879318582213,0.05691727163747049,-0.09912477359843062,0.1285854095239288,0.7451575884936807,
allor_1790,0.030275378540789433,0.07207663070526962,-0.1187747133389126,0.1691740723749606,0.6744530851385562,
allor_1800,0.04205087776299665,0.08865821229179596,-0.138215119140263,0.21370746689269823,0.6352836780218047,
almen_1730,-0.15686307247536502,0.08072000411076426,-0.27631510879863597,0.02991969404753393,0.05198008833612949,.
almen_1740,-0.148178654597233,0.05907727556664985,-0.23862656659866774,-0.010171164337255241,0.012134196227429546,*
almen_1750,-0.139494236719101,0.04226401641420527,-0.2067449410347083,-0.04411937267605189,9.649765493219234e-4,***
almen_1760,-0.13080981884096898,0.03747114688515399,-0.1987074633647248,-0.0499099305930241,4.813102308529442e-4,***
almen_1770,-0.12212540096283675,0.048411194827886715,-0.216032646540806,-0.026080212856918077,0.011646810446273373,*
almen_1780,-0.11344098308470474,0.06785954531813981,-0.25419814753996267,0.011212861461376449,0.09458296742213243,.
almen_1790,-0.10475656520657273,0.0904870662981842,-0.29202381517589643,0.05905200826232079,0.24698788905359892,
almen_1800,-0.09607214732844072,0.11442297677505835,-0.33271445525346904,0.11318609049728583,0.40111987618079853,
amor_1730,-0.036454167221140255,0.029122966494178382,-0.08984953502721194,0.025235721646755464,0.2106673087567549,
amor_1740,-0.04787228274677835,0.022399484071775014,-0.08873028386253118,-0.0014760049725057857,0.03258134553390798,*
amor_1750,-0.059290398272416445,0.017432159085194795,-0.09079254159800797,-0.023273080318089726,6.708876895425406e-4,***
amor_1760,-0.07070851379805454,0.015955470174537266,-0.09934281040098722,-0.03845420550589345,9.352955850854992e-6,***
amor_1770,-0.08212662932369241,0.018810301992225664,-0.11769941655601857,-0.04503944966829467,1.265162917290714e-5,***
amor_1780,-0.09354474484933029,0.024528177021867752,-0.1392699608548731,-0.044249068643661765,1.3686467446119354e-4,***
amor_1790,-0.1049628603749686,0.031590964680151906,-0.16494453817204557,-0.04497119138505097,8.919564067092838e-4,***
amor_1800,-0.11638097590060648,0.03927976839618967,-0.19360351537193338,-0.04218689696273761,0.0030478202159700683,**
ancor_1730,-0.041389986954209146,0.043550063288919756,-0.11359445344071373,0.05744162545236152,0.34190896462925047,
ancor_1740,-0.02644550584651162,0.033632040709209055,-0.08067430565362585,0.0523030000042799,0.43168074195156336,
ancor_1750,-0.011501024738813648,0.02584560388718279,-0.05053781109233585,0.051626029760916646,0.6563272754011092,
ancor_1760,0.0034434563688843234,0.02252223893290153,-0.0276850635114577,0.06178925948993603,0.878483927527898,
ancor_1770,0.01838793747658185,0.025473165901366397,-0.014104872998140427,0.0826904175464119,0.4703835023600343,
ancor_1780,0.03333241858427982,0.033058857266346185,-0.016714173159200492,0.11349044826047901,0.3133224718189543,
ancor_1790,0.04827689969197779,0.04288669764280119,-0.01975110836434601,0.14873173104892892,0.2602989989572988,
ancor_1800,0.06322138079967576,0.053740343819924805,-0.02697425762645344,0.18548721676784857,0.23942585331727348,
barbar_1730,0.07365190692722967,0.06554117378836265,-0.04702249352860035,0.21162360320761348,0.2611190149553423,
barbar_1740,0.08864498048014013,0.04999174982261998,-0.0020188865209654653,0.19322470863045837,0.07619686532912533,.
barbar_1750,0.1036380540330506,0.03718129125367527,0.03426043779956622,0.17865628990907398,0.005313760108451285,**
barbar_1760,0.11863112758596062,0.03074842383677519,0.06297343697940136,0.18472260846082367,1.142622647610274e-4,***
barbar_1770,0.13362420113887108,0.034470661406382,0.0670270933019513,0.20306136750564222,1.0598645353117885e-4,***
barbar_1780,0.1486172746917811,0.045942694820102076,0.056105503948120083,0.2394611226987148,0.0012171084184150393,**
barbar_1790,0.16361034824469156,0.06093422434941439,0.03993418498631649,0.2772133235262224,0.007252284096624925,**
barbar_1800,0.17860342179760158,0.07742720430823155,0.02152585453684794,0.32183774998142806,0.021070044732185274,*
bel_1730,-0.18542999996616505,0.05547789194046063,-0.27851781627994066,-0.05366525527203989,8.305353315274029e-4,***
bel_1740,-0.19527790219388774,0.042325073623660905,-0.2560766991011099,-0.08894438803011201,3.9544136360700536e-6,***
bel_1750,-0.20512580442161044,0.03441358585118573,-0.25144936690359165,-0.11727962206245354,2.5130520326105616e-9,***
bel_1760,-0.21497370664933313,0.03544637634262877,-0.26162591722510214,-0.12369016352619099,1.321522000432369e-9,***
bel_1770,-0.22482160887705582,0.04480919516469072,-0.2864168629113022,-0.11054093746124113,5.240006632025807e-7,***
bel_1780,-0.2346695111047783,0.05863915089416917,-0.3215066251406878,-0.09353325856442389,6.282909319682975e-5,***
bel_1790,-0.244517413332501,0.0744882791764494,-0.36085613276311046,-0.0724947768900319,0.0010284378158699704,**
bel_1800,-0.2543653155602237,0.09131114456924695,-0.4020702285086001,-0.050848665022716476,0.005341253128259603,**
bell_1730,-0.01573177369594614,0.05736239102295136,-0.1375615182511812,0.09139554020931767,0.78389065794543,
bell_1740,0.00790340117706645,0.041791494801425924,-0.08242747906130274,0.08333537623901172,0.8500026358514288,
bell_1750,0.03153857605007904,0.031030302042261232,-0.03685459533579052,0.08610644172498204,0.309448501734955,
bell_1760,0.055173750923091625,0.030651194514390873,-0.00659468527157333,0.1095386474704451,0.07185239207081158,.
bell_1770,0.07880892579610332,0.04094358653944228,-0.005877862406831368,0.15363075929127776,0.05425221247993682,.
bell_1780,0.10244410066911591,0.05633404215476897,-0.01226451568210843,0.20723775161971286,0.06898599832838288,.
bell_1790,0.1260792755421285,0.07369488995518271,-0.025815394887371643,0.2671329429659135,0.08711288324127883,.
bell_1800,0.1497144504151411,0.09191634663511382,-0.04517839189601599,0.32034341093895036,0.10335281892703733,
car_1730,0.035323633620431893,0.09046149769846096,-0.13252158823663404,0.21780901421816568,0.696179778211951,
car_1740,0.027937907388380978,0.06900400552592036,-0.09742042065637546,0.16564671872387876,0.6855703475369026,
car_1750,0.020552181156330285,0.05199558410207946,-0.07407635153254546,0.12381204353152205,0.6926452460694599,
car_1760,0.01316645492427937,0.044824619667479304,-0.06907943275284066,0.10166134307257069,0.7689621928877242,
car_1770,0.005780728692228676,0.051755869862987615,-0.09354697031307961,0.10386405834022311,0.9110674377118757,
car_1780,-0.0016049975398222394,0.06864263527092639,-0.1362436581041438,0.1339563265936765,0.9813456159681516,
car_1790,-0.008990723771873155,0.09004815635715667,-0.17970091380377046,0.16674692523751253,0.9204685666347477,
car_1800,-0.016376450003923848,0.113442705029592,-0.23331368693284804,0.20257142581399035,0.8852171680397628,
chiam_1730,-0.06000122295432031,0.07602129803573603,-0.21183097670440687,0.08056774527929114,0.42995503881491237,
chiam_1740,-0.06682836222317734,0.05739764143434218,-0.18259005456237992,0.038026639502711186,0.24430042174100927,
chiam_1750,-0.07365550149203437,0.04352946162794699,-0.1594522385985146,0.00814200573283515,0.09062997644830488,.
chiam_1760,-0.0804826407608914,0.039751881933048024,-0.1652807355799492,-0.005247546160824493,0.04290591928066682,*
chiam_1770,-0.08730978002974865,0.04848384787767525,-0.1861012013508907,0.006211217728505593,0.0717341917469663,.
chiam_1780,-0.09413691929860568,0.0648554407358288,-0.21850338919066042,0.03042101917831012,0.14664391262529852,
chiam_1790,-0.10096405856746271,0.08453902164833783,-0.2568142300308144,0.06770008062800907,0.23236477738626501,
chiam_1800,-0.10779119783631996,0.10570022454888235,-0.30618942921047054,0.10472142250533785,0.30783181040586094,
cigl_1730,-0.1531577152604826,0.06765170826670708,-0.2802154698825221,-0.020764086285165222,0.02357934488410347,*
cigl_1740,-0.13149902116375722,0.053371885009241546,-0.23580387053718369,-0.026704028117945575,0.013746294612425172,*
cigl_1750,-0.10984032706703184,0.04216238752684545,-0.192487827104732,-0.029465158718246853,0.009182779530995215,**
cigl_1760,-0.08818163297030601,0.036933454603871194,-0.16617851335105593,-0.014980230626107916,0.01695964190625477,*
cigl_1770,-0.06652293887358063,0.040097350915947884,-0.1499824403578559,0.010387598941511726,0.09710858752164216,.
cigl_1780,-0.044864244776855244,0.05008811602032209,-0.14857629196845534,0.051595331127522494,0.37040960529101774,
cigl_1790,-0.02320555068012986,0.06377417594090856,-0.1527364728464073,0.095158764500812,0.7159546043857566,
cigl_1800,-0.0015468565834044767,0.07926396408145887,-0.1607191708624373,0.14945814452538314,0.9844300665029461,
cor_1730,0.06408676929395263,0.0319783665436341,0.015311847706346107,0.14107572761920475,0.04506295016974495,*
cor_1740,0.08611127621671866,0.025252739578729116,0.04961676601016372,0.15053029941767304,6.496821603133267e-4,***
cor_1750,0.10813578313948469,0.019992324803159052,0.08080626354535722,0.16058529686660555,6.34254640658566e-8,***
cor_1760,0.13016029006225116,0.017566801393842434,0.10583400432269498,0.17360772268936103,1.2682681195608033e-13,***
cor_1770,0.1521847969850172,0.019089244006984692,0.12453329582208192,0.1969403393452323,1.5577345839014326e-15,***
cor_1780,0.17420930390778366,0.023814139238643478,0.1361689399252344,0.22841499187015685,2.566680139842174e-13,***
cor_1790,0.1962338108305497,0.0302776234861423,0.14531586048592912,0.2618879640820636,9.102629026863215e-11,***
cor_1800,0.21825831775331572,0.037593390451401074,0.15309667167382027,0.29747131397240495,6.407351693402983e-9,***
crudel_1730,-0.09306882257983284,0.04444452480480468,-0.18234671993900023,-0.01038114184171756,0.03625599657574092,*
crudel_1740,-0.11666664680402983,0.03464119232877375,-0.18652694127380856,-0.050549960560539,7.575436413992152e-4,***
crudel_1750,-0.14026447102822592,0.027576163503437272,-0.19378392039262612,-0.08752078799878296,3.6484916706626237e-7,***
crudel_1760,-0.16386229525242202,0.02562447166191988,-0.21702495992111112,-0.11519326193365567,1.6080181946489127e-10,***
crudel_1770,-0.18746011947661811,0.029808026924165627,-0.24683135129054043,-0.1312901543405533,3.1969438947403175e-10,***
crudel_1780,-0.2110579437008142,0.03815965876480091,-0.28711623129629466,-0.14064711753310766,3.185592169943321e-8,***
crudel_1790,-0.2346557679250112,0.04857506368246294,-0.33240915812819016,-0.1401489868261127,1.3599468592023421e-6,***
crudel_1800,-0.2582535921492073,0.05998875088914278,-0.38255366123437856,-0.14683197451618613,1.669603432476463e-5,***
debell_1730,-0.2617167609200719,0.09177416188121967,-0.4405895431245807,-0.08805999236250087,0.004347958710192567,**
debell_1740,-0.2556542217466886,0.07404137016557305,-0.3985134492524922,-0.11500335821417604,5.546841179788387e-4,***
debell_1750,-0.24959168257330533,0.060458623443899615,-0.367997939018028,-0.13990434953261674,3.654459822424963e-5,***
debell_1760,-0.24352914339992227,0.054238904369537363,-0.3560641691745485,-0.14470923720810092,7.124498303790216e-6,***
debell_1770,-0.23746660422653898,0.05780973353532368,-0.35252580272407436,-0.1283078306916723,3.9957196855524425e-5,***
debell_1780,-0.2314040650531557,0.06968188273420269,-0.3698696052085658,-0.09917169553181066,8.973921184966956e-4,***
debell_1790,-0.2253415258797724,0.08650235382393914,-0.39513233936856573,-0.06299037457197898,0.009186528875377725,**
debell_1800,-0.21927898670638912,0.1059398064870872,-0.4324747568965257,-0.014575548819838548,0.03846685477275155,*
degn_1730,-0.035078921617883285,0.07805489501955226,-0.19003626880257843,0.11802692913084437,0.6531334124622561,
degn_1740,-0.013218785865984906,0.059124582724691864,-0.13369863621279907,0.09730454855607043,0.8230879225072505,
degn_1750,0.008641349885913474,0.0451101268592609,-0.0796246752491531,0.08843196837099847,0.8480859400482537,
degn_1760,0.030501485637811854,0.04135442449342464,-0.05061504643745085,0.11234964467579393,0.4607801603701949,
degn_1770,0.05236162138971023,0.05021464848169482,-0.043470261378968776,0.15524412425166878,0.29706135689513385,
degn_1780,0.07422175714160861,0.06684976466773881,-0.05433978509516386,0.20862573757916802,0.2668796747270565,
degn_1790,0.09608189289350699,0.08690413550089551,-0.07525842676090852,0.2666643727138438,0.26889629816111205,
degn_1800,0.11794202864540537,0.10849803737956754,-0.09594255456683334,0.3326302634380241,0.27701782047330137,
digl_1730,-0.018786667088605213,0.0944537105314698,-0.18987580895726572,0.1833186077238906,0.8423424266012849,
digl_1740,0.018651525066959884,0.07237587600161031,-0.11047477692152996,0.17338959775879156,0.7966356540076541,
digl_1750,0.05608971722252587,0.05535731610551728,-0.039955285770655505,0.17314046787506995,0.3109501085720595,
digl_1760,0.09352790937809097,0.04898977945837035,0.011602319339642087,0.2074989377574758,0.05624518740362106,.
digl_1770,0.13096610153365695,0.056964599199162955,0.039230960410383986,0.2603191364630927,0.02150046593096563,*
digl_1780,0.16840429368922205,0.0748286954184736,0.03826953838769835,0.3380822625199219,0.024415262199569313,*
digl_1790,0.20584248584478804,0.09727848055817905,0.04173741634321746,0.41817876898535067,0.034343740090508904,*
digl_1800,0.24328067800035313,0.12180424018462267,0.03201328854613624,0.5007610969445678,0.045791650486290934,*
disper_1730,-0.4279918315796536,0.08640804844673888,-0.5664975498364918,-0.23753611516716183,7.302248211062077e-7,***
disper_1740,-0.3936550172358917,0.06627183230206689,-0.49483946408695206,-0.24249751506313275,2.850133312364159e-9,***
disper_1750,-0.3593182028921289,0.051446920066571374,-0.4402296324306287,-0.2431441032362232,2.863796694364177e-12,***
disper_1760,-0.3249813885483661,0.04723177235042851,-0.402375161723653,-0.21484162507159338,5.96146716717399e-12,***
disper_1770,-0.2906445742046042,0.05607245278880555,-0.38555377424671355,-0.16989370410740506,2.1790578396284646e-7,***
disper_1780,-0.2563077598608414,0.07339362718592508,-0.3822625220862094,-0.10443437932229674,4.789974515018317e-4,***
disper_1790,-0.22197094551707863,0.09464858144010346,-0.3933572571495592,-0.03408197267079803,0.01901628694014574,*
disper_1800,-0.18763413117331584,0.11772556363468746,-0.4035693288451814,0.04750034653348014,0.11097488492598336,
ditel_1730,-0.17091176385387996,0.11373389869119983,-0.37708305978591455,0.05165212872710922,0.13290772547439098,
ditel_1740,-0.05979354955784544,0.07807026102173814,-0.2034621041100139,0.09169232631285643,0.44373933770223845,
ditel_1750,0.05132466473818553,0.05867226952620113,-0.06076793304175978,0.1669066321527138,0.38169977294967694,
ditel_1760,0.16244287903422006,0.07055358515028658,0.02332696978127762,0.3082333193844319,0.021312381748333935,*
ditel_1770,0.2735610933302546,0.10344604948770614,0.06060020567794463,0.4795738446011603,0.008181634440005765,**
ditel_1780,0.3846793076262891,0.14356972362764314,0.0966965523600587,0.6768070802737864,0.007375639288327198,**
ditel_1790,0.4957975219223236,0.18630982137631233,0.12333367089738935,0.8682212748150756,0.007787532280754761,**
ditel_1800,0.6069157362183546,0.23021367715859034,0.1460927990453708,1.0607272285183413,0.008381192437838924,**
donar_1730,-0.2731337507283851,0.06932338111136895,-0.3860488425328089,-0.11369175605076114,8.148342612474452e-5,***
donar_1740,-0.2635318870570096,0.05496676591756948,-0.3512767891896646,-0.1319216772253317,1.6317390997664713e-6,***
donar_1750,-0.25393002338563386,0.04413805976898272,-0.32243779121767724,-0.14239467243641635,8.762923442611252e-9,***
donar_1760,-0.24432815971425814,0.039827127223945595,-0.30774355019973165,-0.14717890138144923,8.53108515196343e-10,***
donar_1770,-0.23472629604288242,0.04399364253688306,-0.306389435193486,-0.13406984752834372,9.530292370195758e-8,***
donar_1780,-0.2251244323715067,0.05473472282219383,-0.31811683011301084,-0.10443786702794444,3.905343876929566e-5,***
donar_1790,-0.21552256870013098,0.06904743267631587,-0.33399718581969856,-0.06421549374644576,0.0018001185020836688,**
donar_1800,-0.20592070502875526,0.08514936766627809,-0.352114582711829,-0.025369293758457263,0.01559120722593189,*
dì_1730,1.1368836216658877,4.167304861751505,-6.927758510412344,9.202639291211069,0.7849990540602507,
dì_1740,0.9031773713430908,2.8579672472517745,-4.663821171573362,6.419930401576978,0.7519866472806092,
dì_1750,0.669471121020301,1.5656483599603754,-2.4026713729902625,3.754365471830448,0.6689424206924136,
dì_1760,0.43576487069750414,0.465041732348726,-0.5315246928843804,1.298116282999535,0.34873558720753967,
dì_1770,0.20205862037470723,1.2095469663067104,-2.1893857052016057,2.3983402993474368,0.867328235572524,
dì_1780,-0.03164762994808967,2.4882674574237793,-4.86960256331535,4.614897271558815,0.9898521863215413,
dì_1790,-0.2653538802708866,3.794954155288731,-7.5939734829750964,6.8118613233923195,0.944255093210777,
dì_1800,-0.4990601305936764,5.108190498298666,-10.393205992507776,9.12230965325481,0.9221720826980986,
fat_1730,-0.2788083947121409,0.06809663490360014,-0.40428064588892526,-0.14113085888023,4.234365582273043e-5,***
fat_1740,-0.2496350717115332,0.051507681527161966,-0.34309740410218553,-0.1419174880830121,1.2562057483574426e-6,***
fat_1750,-0.2204617487109255,0.037903353030333535,-0.2890385251943828,-0.14010828345696258,6.012197744954053e-9,***
fat_1760,-0.1912884257103178,0.031432792257606895,-0.24791474228492358,-0.12099373988497779,1.1603223571179023e-9,***
fat_1770,-0.16211510270971008,0.036153976694229296,-0.22808176743075173,-0.08482369153927023,7.325028500443847e-6,***
fat_1780,-0.13294177970910237,0.04892783436892653,-0.22282634598406365,-0.027693000763583345,0.006585686525833446,**
fat_1790,-0.10376845670849466,0.06518043621201502,-0.22324568089291397,0.03812175183807154,0.11138056014326096,
fat_1800,-0.07459513370788695,0.0828901616422193,-0.2294135328886519,0.10501537555699687,0.36815884865322757,
fedel_1730,-0.20081959172050978,0.06393164929673997,-0.32781850625171244,-0.0754791911676192,0.001682796024347614,**
fedel_1740,-0.20920936783781752,0.04787655423809736,-0.30382255115771095,-0.11501818945562789,1.2437940297485385e-5,***
fedel_1750,-0.21759914395512547,0.03619175481595401,-0.28499691203479716,-0.14323605245261636,1.8280166569442065e-9,***
fedel_1760,-0.2259889200724332,0.03376820686141486,-0.2863957792094861,-0.15489047215792584,2.196032224790591e-11,***
fedel_1770,-0.23437869618974116,0.04223162890115659,-0.30703314746706695,-0.1441908331885837,2.859345351740071e-8,***
fedel_1780,-0.2427684723070489,0.0569165983847175,-0.3443049321757692,-0.12426967044864358,1.996007034591813e-5,***
fedel_1790,-0.25115824842435686,0.07421763854207415,-0.3830621245857417,-0.10283541264208355,7.14178141104617e-4,***
fedel_1800,-0.2595480245416646,0.09268110150871774,-0.42198460248890335,-0.07572401094409513,0.005103271948855944,**
fid_1730,0.05669660204363958,0.06547420101582596,-0.09299252499788993,0.16931287739613293,0.3865241346738572,
fid_1740,0.06035410267879682,0.0501450716188068,-0.05536550559057629,0.14165168451737517,0.22874811786615057,
fid_1750,0.06401160331395417,0.03838029775198276,-0.023419260750330094,0.12424950524442412,0.09535055837360151,.
fid_1760,0.06766910394911152,0.0340944004535577,-0.012640692445899148,0.12292153013120771,0.04717150068219826,*
fid_1770,0.07132660458426876,0.03978279613005317,-0.014640525222587042,0.13711611647830854,0.07298879715989828,.
fid_1780,0.07498410521942611,0.05228551838171165,-0.03674364287938385,0.17067359637749227,0.1515358517498052,
fid_1790,0.07864160585458346,0.06793925106920413,-0.0679695899306287,0.2133755192592868,0.24705658355629959,
fid_1800,0.08229910648974081,0.08502099786597139,-0.09528198656605233,0.25320785632039594,0.3330515328949199,
fug_1730,-0.03388598622843597,0.06805417775616486,-0.16072159452039342,0.10035168153738946,0.6185357687854705,
fug_1740,-0.019934278165711916,0.04964331077199769,-0.10673909247389564,0.0825349484891704,0.6880151339181115,
fug_1750,-0.005982570102987861,0.036327462096031785,-0.0632118622315806,0.07713894278745759,0.8691923138879903,
fug_1760,0.007969137959736194,0.034598406088548896,-0.04349361981801786,0.0917578465461247,0.8178333948554477,
fug_1770,0.02192084602246025,0.04578814157610762,-0.04752090118785378,0.1332020234801011,0.6321200143548373,
fug_1780,0.035872554085184305,0.06338925080575761,-0.057554626094473586,0.18505966442364885,0.5714555728671014,
fug_1790,0.04982426214790836,0.08343847631658208,-0.07559949639476139,0.24484643490683014,0.5504154309375752,
fug_1800,0.06377597021063242,0.10453659907394375,-0.09920248241219075,0.30000075798846804,0.5418070285820724,
guerr_1730,-0.13839036785477798,0.08784011061714612,-0.3227168045011626,0.014151807254154146,0.11514561158933459,
guerr_1740,-0.16200490308798976,0.069003447212597685,-0.31252525422379956,-0.04372641582058536,0.018885679954105988,*
guerr_1750,-0.18561943832120242,0.05291012682228996,-0.3041960627328755,-0.09922512893332588,4.511455333848445e-4,***
guerr_1760,-0.2092339735544151,0.04277735864472719,-0.31120191259552343,-0.14660673965867163,1.0020690821515268e-6,***
guerr_1770,-0.23284850878762775,0.043043447864084816,-0.3365352041759365,-0.17054315510311538,6.316015633826322e-8,***
guerr_1780,-0.2564630440208395,0.05355361327283643,-0.38811434056297633,-0.17899397503702058,1.6769574868582366e-6,***
guerr_1790,-0.2800775792540522,0.06982589551351714,-0.4450740915768729,-0.17416064774294562,6.0440427349473365e-5,***
guerr_1800,-0.30369211448726485,0.08874534902231479,-0.5085009418183691,-0.16653857507341652,6.214806831552633e-4,***
imper_1730,0.19181210488393607,0.08051901850089721,0.02692867870830231,0.3395456635643465,0.01720972263114058,*
imper_1740,0.18612047195893244,0.062312431707727274,0.05187641122087879,0.29310783735550133,0.002818297357531828,**
imper_1750,0.1804288390339288,0.04750030541703262,0.07176569253179514,0.2569318209689586,1.4558767133225178e-4,***
imper_1760,0.17473720610892518,0.04004537362157379,0.08089444451743268,0.2344351386953222,1.2800936762308577e-5,***
imper_1770,0.16904557318392155,0.043873658915918406,0.06472706765392922,0.23162659249356002,1.1667542045576052e-4,***
imper_1780,0.16335394025891792,0.05674572238722589,0.031806982713277754,0.24855979172355744,0.003993173408222304,**
imper_1790,0.1576623073339143,0.07408892721739685,-0.010661648802850232,0.27482306460605876,0.03333588594320633,*
imper_1800,0.15197067440891066,0.09344610386527732,-0.058532602179890134,0.30174471979779016,0.10388749988064792,
infedel_1730,-0.2663643688667481,0.06409389965507292,-0.3874769328105865,-0.14325763733808636,3.240862441096687e-5,***
infedel_1740,-0.21975384233358675,0.04810229493140489,-0.3125064508871296,-0.12659890926952302,4.9129975875240475e-6,***
infedel_1750,-0.1731433158004254,0.036207654343079994,-0.2429285872812379,-0.10219692006899542,1.7359992792870493e-6,***
infedel_1760,-0.12653278926726585,0.03315898579683721,-0.18894034276444382,-0.06079108976840241,1.356639952431656e-4,***
infedel_1770,-0.07992226273410452,0.040980520931395356,-0.15452062891219084,0.002837107392368614,0.0511463237557362,.
infedel_1780,-0.03331173620094319,0.055232676046241026,-0.1378637683533522,0.07945344688853981,0.5464312154090775,
infedel_1790,0.013298790332218147,0.07220287086630477,-0.12351247565428727,0.15835763918838705,0.8538671904031678,
infedel_1800,0.05990931686537948,0.09037267988795253,-0.11242206623703435,0.24349466163391423,0.5073856195700555,
infel_1730,0.07009135708605085,0.08088075737971011,-0.02651165391587839,0.2927810180300555,0.38616058505881257,
infel_1740,0.0785226544156894,0.061258049395152406,0.0072303298522849785,0.25256089523877384,0.1999008618939184,
infel_1750,0.08695395174532816,0.047211582864760564,0.04204238872941992,0.22517932522499956,0.065505468761919,.
infel_1760,0.09538524907496693,0.04439427594867606,0.049860397079068974,0.22001114770357816,0.031666643948098185,*
infel_1770,0.10381654640460547,0.05457383216278717,0.030972196337285884,0.2394221513923174,0.057130160908060404,.
infel_1780,0.11224784373424423,0.07246576996327819,-0.007673150410561109,0.2732285639300228,0.12138714042434012,
infel_1790,0.12067914106388278,0.0937539637312645,-0.053870827084992794,0.3060918816862139,0.19802815927281345,
infel_1800,0.12911043839352154,0.11659269639985854,-0.09356426639828275,0.3476054223948756,0.2681370149644723,
ingann_1730,-0.06184627255735076,0.06417987659648544,-0.1851919606436908,0.058830950690608765,0.3352266306657843,
ingann_1740,-0.07306991441879762,0.050579070414930684,-0.1728886310432159,0.017850651255421266,0.14855144064188638,
ingann_1750,-0.08429355628024449,0.04003100012839547,-0.16728365635420622,-0.01066304674847817,0.03522981338148411,*
